acc_x,acc_y,acc_z
0.066,-0.083,0.844
0.066,-0.083,0.844
-0.087,-0.093,0.906
-0.087,-0.093,0.906
-0.087,-0.093,0.906
-0.076,-0.11,1.033
-0.076,-0.11,1.033
-0.076,-0.11,1.033
0.043,-0.145,1.093
0.043,-0.145,1.093
0.043,-0.145,1.093
0.158,-0.249,1.008
0.158,-0.249,1.008
0.158,-0.249,1.008
0.31,-0.369,0.93
0.31,-0.369,0.93
0.31,-0.369,0.93
0.378,-0.437,0.916
0.378,-0.437,0.916
0.378,-0.437,0.916
0.417,-0.468,0.924
0.417,-0.468,0.924
0.417,-0.468,0.924
0.372,-0.476,0.912
0.372,-0.476,0.912
0.372,-0.476,0.912
0.317,-0.457,0.877
0.317,-0.457,0.877
0.317,-0.457,0.877
0.227,-0.42,0.875
0.227,-0.42,0.875
0.227,-0.42,0.875
0.158,-0.349,0.89
0.158,-0.349,0.89
0.158,-0.349,0.89
0.17,-0.253,0.912
0.17,-0.253,0.912
0.17,-0.253,0.912
0.213,-0.129,0.939
0.213,-0.129,0.939
0.213,-0.129,0.939
0.243,-0.006,0.956
0.243,-0.006,0.956
0.243,-0.006,0.956
0.39,0.121,1.034
0.39,0.121,1.034
0.39,0.121,1.034
0.455,0.225,1.112
0.455,0.225,1.112
0.455,0.225,1.112
0.383,0.293,1.046
0.383,0.293,1.046
0.383,0.293,1.046
0.375,0.35,0.993
0.375,0.35,0.993
0.375,0.35,0.993
0.398,0.303,0.984
0.398,0.303,0.984
0.398,0.303,0.984
0.338,0.173,0.904
0.338,0.173,0.904
0.338,0.173,0.904
0.391,-0.038,0.798
0.391,-0.038,0.798
0.391,-0.038,0.798
0.524,-0.216,0.722
0.524,-0.216,0.722
0.524,-0.216,0.722
0.65,-0.276,0.802
0.65,-0.276,0.802
0.65,-0.276,0.802
0.653,-0.211,0.938
0.653,-0.211,0.938
0.653,-0.211,0.938
0.641,-0.139,1.054
0.641,-0.139,1.054
0.641,-0.139,1.054
0.554,-0.099,1.076
0.554,-0.099,1.076
0.554,-0.099,1.076
0.343,-0.066,0.973
0.343,-0.066,0.973
0.343,-0.066,0.973
0.102,-0.086,0.872
0.102,-0.086,0.872
0.102,-0.086,0.872
-0.034,-0.156,0.874
-0.034,-0.156,0.874
-0.034,-0.156,0.874
-0.041,-0.203,0.95
-0.041,-0.203,0.95
-0.041,-0.203,0.95
0.06,-0.252,1.027
0.06,-0.252,1.027
0.06,-0.252,1.027
0.203,-0.311,1.012
0.203,-0.311,1.012
0.203,-0.311,1.012
0.316,-0.376,0.912
0.316,-0.376,0.912
0.316,-0.376,0.912
0.41,-0.439,0.872
0.41,-0.439,0.872
0.41,-0.439,0.872
0.415,-0.464,0.915
0.415,-0.464,0.915
0.415,-0.464,0.915
0.363,-0.459,0.936
0.363,-0.459,0.936
0.363,-0.459,0.936
0.336,-0.425,0.923
0.336,-0.425,0.923
0.336,-0.425,0.923
0.26,-0.383,0.917
0.26,-0.383,0.917
0.26,-0.383,0.917
0.127,-0.326,0.924
0.127,-0.326,0.924
0.127,-0.326,0.924
0.023,-0.236,0.921
0.023,-0.236,0.921
0.023,-0.236,0.921
0.0,-0.162,0.923
0.0,-0.162,0.923
0.0,-0.162,0.923
0.11,-0.039,0.941
0.11,-0.039,0.941
0.11,-0.039,0.941
0.294,0.062,0.999
0.294,0.062,0.999
0.294,0.062,0.999
0.441,0.18,1.057
0.441,0.18,1.057
0.441,0.18,1.057
0.543,0.323,1.077
0.543,0.323,1.077
0.543,0.323,1.077
0.601,0.409,1.074
0.601,0.409,1.074
0.601,0.409,1.074
0.49,0.419,1.061
0.49,0.419,1.061
0.49,0.419,1.061
0.36,0.318,0.999
0.36,0.318,0.999
0.36,0.318,0.999
0.311,0.158,0.933
0.311,0.158,0.933
0.311,0.158,0.933
0.315,0.008,0.906
0.315,0.008,0.906
0.315,0.008,0.906
0.421,-0.11,0.895
0.421,-0.11,0.895
0.421,-0.11,0.895
0.468,-0.152,0.909
0.468,-0.152,0.909
0.468,-0.152,0.909
0.388,-0.133,0.943
0.388,-0.133,0.943
0.388,-0.133,0.943
0.387,-0.095,0.99
0.387,-0.095,0.99
0.387,-0.095,0.99
0.419,-0.081,1.017
0.419,-0.081,1.017
0.419,-0.081,1.017
0.393,-0.074,0.969
0.393,-0.074,0.969
0.393,-0.074,0.969
0.24,-0.104,0.879
0.24,-0.104,0.879
0.24,-0.104,0.879
0.121,-0.152,0.856
0.121,-0.152,0.856
0.121,-0.152,0.856
0.075,-0.194,0.92
0.075,-0.194,0.92
0.075,-0.194,0.92
0.035,-0.213,0.984
0.035,-0.213,0.984
0.035,-0.213,0.984
0.121,-0.242,1.009
0.121,-0.242,1.009
0.121,-0.242,1.009
0.29,-0.325,0.983
0.29,-0.325,0.983
0.29,-0.325,0.983
0.401,-0.376,0.934
0.401,-0.376,0.934
0.401,-0.376,0.934
0.434,-0.388,0.909
0.434,-0.388,0.909
0.434,-0.388,0.909
0.389,-0.382,0.896
0.389,-0.382,0.896
0.389,-0.382,0.896
0.336,-0.36,0.919
0.336,-0.36,0.919
0.336,-0.36,0.919
0.235,-0.325,0.937
0.235,-0.325,0.937
0.235,-0.325,0.937
0.118,-0.286,0.936
0.118,-0.286,0.936
0.118,-0.286,0.936
0.046,-0.23,0.921
0.046,-0.23,0.921
0.046,-0.23,0.921
0.039,-0.156,0.911
0.039,-0.156,0.911
0.039,-0.156,0.911
0.161,-0.068,0.956
0.161,-0.068,0.956
0.161,-0.068,0.956
0.291,0.005,1.004
0.291,0.005,1.004
0.291,0.005,1.004
0.467,0.09,1.056
0.467,0.09,1.056
0.467,0.09,1.056
0.567,0.163,1.034
0.567,0.163,1.034
0.567,0.163,1.034
0.596,0.254,0.958
0.596,0.254,0.958
0.596,0.254,0.958
0.581,0.322,0.976
0.581,0.322,0.976
0.581,0.322,0.976
0.398,0.286,1.018
0.398,0.286,1.018
0.398,0.286,1.018
0.295,0.205,0.997
0.295,0.205,0.997
0.295,0.205,0.997
0.306,0.056,0.9
0.306,0.056,0.9
0.306,0.056,0.9
0.474,-0.124,0.805
0.474,-0.124,0.805
0.474,-0.124,0.805
0.606,-0.236,0.816
0.606,-0.236,0.816
0.606,-0.236,0.816
0.596,-0.26,0.891
0.596,-0.26,0.891
0.596,-0.26,0.891
0.552,-0.225,0.976
0.552,-0.225,0.976
0.552,-0.225,0.976
0.496,-0.158,1.033
0.496,-0.158,1.033
0.496,-0.158,1.033
0.414,-0.115,1.015
0.414,-0.115,1.015
0.414,-0.115,1.015
0.306,-0.078,0.935
0.306,-0.078,0.935
0.306,-0.078,0.935
0.196,-0.052,0.897
0.196,-0.052,0.897
0.196,-0.052,0.897
0.085,-0.071,0.923
0.085,-0.071,0.923
0.085,-0.071,0.923
0.065,-0.102,0.986
0.065,-0.102,0.986
0.065,-0.102,0.986
0.112,-0.137,1.038
0.112,-0.137,1.038
0.112,-0.137,1.038
0.246,-0.212,1.038
0.246,-0.212,1.038
0.246,-0.212,1.038
0.371,-0.303,0.963
0.371,-0.303,0.963
0.371,-0.303,0.963
0.426,-0.357,0.898
0.426,-0.357,0.898
0.426,-0.357,0.898
0.448,-0.389,0.887
0.448,-0.389,0.887
0.448,-0.389,0.887
0.394,-0.402,0.864
0.394,-0.402,0.864
0.394,-0.402,0.864
0.335,-0.394,0.841
0.335,-0.394,0.841
0.335,-0.394,0.841
0.262,-0.37,0.853
0.262,-0.37,0.853
0.262,-0.37,0.853
0.165,-0.317,0.888
0.165,-0.317,0.888
0.165,-0.317,0.888
0.116,-0.238,0.898
0.116,-0.238,0.898
0.116,-0.238,0.898
0.077,-0.193,0.88
0.077,-0.193,0.88
0.077,-0.193,0.88
0.105,-0.151,0.88
0.105,-0.151,0.88
0.105,-0.151,0.88
0.248,-0.077,0.921
0.248,-0.077,0.921
0.248,-0.077,0.921
0.388,0.009,0.99
0.388,0.009,0.99
0.388,0.009,0.99
0.525,0.115,1.023
