acc_x,acc_y,acc_z
-0.08,0.04,1.088
-0.05,-0.007,0.994
-0.05,-0.007,0.994
-0.05,-0.007,0.994
0.045,-0.072,0.912
0.045,-0.072,0.912
0.045,-0.072,0.912
0.148,-0.155,0.897
0.148,-0.155,0.897
0.148,-0.155,0.897
0.284,-0.234,0.932
0.284,-0.234,0.932
0.284,-0.234,0.932
0.309,-0.292,0.938
0.309,-0.292,0.938
0.309,-0.292,0.938
0.305,-0.296,0.943
0.305,-0.296,0.943
0.305,-0.296,0.943
0.269,-0.257,0.957
0.269,-0.257,0.957
0.269,-0.257,0.957
0.224,-0.21,0.951
0.224,-0.21,0.951
0.224,-0.21,0.951
0.147,-0.164,0.962
0.147,-0.164,0.962
0.147,-0.164,0.962
0.063,-0.098,0.976
0.063,-0.098,0.976
0.063,-0.098,0.976
0.104,-0.078,0.969
0.104,-0.078,0.969
0.104,-0.078,0.969
0.211,-0.059,0.977
0.211,-0.059,0.977
0.211,-0.059,0.977
0.287,-0.02,1.006
0.287,-0.02,1.006
0.287,-0.02,1.006
0.235,0.048,1.036
0.235,0.048,1.036
0.235,0.048,1.036
0.124,0.092,1.033
0.124,0.092,1.033
0.124,0.092,1.033
0.015,0.165,1.076
0.015,0.165,1.076
0.015,0.165,1.076
0.073,0.21,1.146
0.073,0.21,1.146
0.073,0.21,1.146
0.189,0.169,1.079
0.189,0.169,1.079
0.189,0.169,1.079
0.311,0.172,1.015
0.311,0.172,1.015
0.311,0.172,1.015
0.376,0.063,0.963
0.376,0.063,0.963
0.376,0.063,0.963
0.449,-0.038,0.936
0.449,-0.038,0.936
0.449,-0.038,0.936
0.501,-0.172,0.94
0.501,-0.172,0.94
0.501,-0.172,0.94
0.507,-0.311,0.957
0.507,-0.311,0.957
0.507,-0.311,0.957
0.451,-0.384,0.956
0.451,-0.384,0.956
0.451,-0.384,0.956
0.344,-0.401,0.899
0.344,-0.401,0.899
0.344,-0.401,0.899
0.245,-0.427,0.853
0.245,-0.427,0.853
0.245,-0.427,0.853
0.337,-0.442,0.837
0.337,-0.442,0.837
0.337,-0.442,0.837
0.509,-0.433,0.833
0.509,-0.433,0.833
0.509,-0.433,0.833
0.458,-0.357,0.852
0.458,-0.357,0.852
0.458,-0.357,0.852
0.19,-0.221,0.912
0.19,-0.221,0.912
0.19,-0.221,0.912
-0.203,-0.028,0.975
-0.203,-0.028,0.975
-0.203,-0.028,0.975
-0.397,0.114,1.047
-0.397,0.114,1.047
-0.397,0.114,1.047
-0.294,0.152,1.031
-0.294,0.152,1.031
-0.294,0.152,1.031
-0.062,0.079,1.004
-0.062,0.079,1.004
-0.062,0.079,1.004
0.04,0.014,0.997
0.04,0.014,0.997
0.04,0.014,0.997
0.044,-0.09,0.999
0.044,-0.09,0.999
0.044,-0.09,0.999
0.074,-0.195,0.991
0.074,-0.195,0.991
0.074,-0.195,0.991
0.131,-0.228,0.967
0.131,-0.228,0.967
0.131,-0.228,0.967
0.178,-0.241,0.932
0.178,-0.241,0.932
0.178,-0.241,0.932
0.183,-0.235,0.93
0.183,-0.235,0.93
0.183,-0.235,0.93
0.143,-0.229,0.98
0.143,-0.229,0.98
0.143,-0.229,0.98
0.139,-0.232,1.026
0.139,-0.232,1.026
0.139,-0.232,1.026
0.146,-0.239,1.021
0.146,-0.239,1.021
0.146,-0.239,1.021
0.22,-0.278,0.973
0.22,-0.278,0.973
0.22,-0.278,0.973
0.254,-0.308,0.904
0.254,-0.308,0.904
0.254,-0.308,0.904
0.236,-0.246,0.882
0.236,-0.246,0.882
0.236,-0.246,0.882
0.175,-0.139,0.958
0.175,-0.139,0.958
0.175,-0.139,0.958
0.203,-0.05,1.065
0.203,-0.05,1.065
0.203,-0.05,1.065
0.201,0.054,1.104
0.201,0.054,1.104
0.201,0.054,1.104
0.05,0.148,1.092
0.05,0.148,1.092
0.05,0.148,1.092
0.07,0.211,1.062
0.07,0.211,1.062
0.07,0.211,1.062
0.118,0.184,1.038
0.118,0.184,1.038
0.118,0.184,1.038
0.212,0.105,0.887
0.212,0.105,0.887
0.212,0.105,0.887
0.358,0.001,0.79
0.358,0.001,0.79
0.358,0.001,0.79
0.466,-0.131,0.828
0.466,-0.131,0.828
0.466,-0.131,0.828
0.534,-0.229,0.896
0.534,-0.229,0.896
0.534,-0.229,0.896
0.607,-0.344,0.959
0.607,-0.344,0.959
0.607,-0.344,0.959
0.565,-0.396,0.983
0.565,-0.396,0.983
0.565,-0.396,0.983
0.454,-0.422,0.968
0.454,-0.422,0.968
0.454,-0.422,0.968
0.358,-0.459,0.96
0.358,-0.459,0.96
0.358,-0.459,0.96
0.3,-0.485,0.947
0.3,-0.485,0.947
0.3,-0.485,0.947
0.386,-0.488,0.925
0.386,-0.488,0.925
0.386,-0.488,0.925
0.472,-0.442,0.896
0.472,-0.442,0.896
0.472,-0.442,0.896
0.388,-0.345,0.878
0.388,-0.345,0.878
0.388,-0.345,0.878
0.121,-0.21,0.904
0.121,-0.21,0.904
0.121,-0.21,0.904
-0.168,-0.055,0.95
-0.168,-0.055,0.95
-0.168,-0.055,0.95
-0.352,0.102,1.042
-0.352,0.102,1.042
-0.352,0.102,1.042
-0.249,0.143,1.091
-0.249,0.143,1.091
-0.249,0.143,1.091
-0.127,0.065,1.033
-0.127,0.065,1.033
-0.127,0.065,1.033
-0.071,-0.022,0.951
-0.071,-0.022,0.951
-0.071,-0.022,0.951
0.135,-0.131,0.911
0.135,-0.131,0.911
0.135,-0.131,0.911
0.326,-0.291,0.902
0.326,-0.291,0.902
0.326,-0.291,0.902
0.391,-0.414,0.89
0.391,-0.414,0.89
0.391,-0.414,0.89
0.366,-0.443,0.883
0.366,-0.443,0.883
0.366,-0.443,0.883
0.27,-0.402,0.882
0.27,-0.402,0.882
0.27,-0.402,0.882
0.191,-0.366,0.882
0.191,-0.366,0.882
0.191,-0.366,0.882
0.181,-0.327,0.919
0.181,-0.327,0.919
0.181,-0.327,0.919
0.136,-0.269,0.966
0.136,-0.269,0.966
0.136,-0.269,0.966
0.096,-0.207,0.972
0.096,-0.207,0.972
0.096,-0.207,0.972
0.143,-0.171,0.962
0.143,-0.171,0.962
0.143,-0.171,0.962
0.135,-0.135,0.933
0.135,-0.135,0.933
0.135,-0.135,0.933
0.081,-0.063,0.927
0.081,-0.063,0.927
0.081,-0.063,0.927
0.243,0.029,1.014
0.243,0.029,1.014
0.243,0.029,1.014
0.406,0.12,1.132
0.406,0.12,1.132
0.406,0.12,1.132
0.337,0.179,1.164
0.337,0.179,1.164
0.337,0.179,1.164
0.248,0.186,1.101
0.248,0.186,1.101
0.248,0.186,1.101
0.229,0.13,1.016
0.229,0.13,1.016
0.229,0.13,1.016
0.268,0.054,0.979
0.268,0.054,0.979
0.268,0.054,0.979
0.339,-0.044,0.951
0.339,-0.044,0.951
0.339,-0.044,0.951
0.431,-0.115,0.951
0.431,-0.115,0.951
0.431,-0.115,0.951
0.458,-0.228,0.961
0.458,-0.228,0.961
0.458,-0.228,0.961
0.515,-0.355,0.94
0.515,-0.355,0.94
0.515,-0.355,0.94
0.553,-0.471,0.923
0.553,-0.471,0.923
0.553,-0.471,0.923
0.483,-0.486,0.9
0.483,-0.486,0.9
0.483,-0.486,0.9
0.319,-0.469,0.863
0.319,-0.469,0.863
0.319,-0.469,0.863
0.193,-0.443,0.835
0.193,-0.443,0.835
0.193,-0.443,0.835
0.276,-0.404,0.837
