acc_x,acc_y,acc_z
0.317,-0.027,1.11
0.245,0.037,1.124
0.142,0.073,1.063
0.077,0.067,1.001
0.082,0.068,0.986
0.121,0.052,1.008
0.159,0.043,1.038
0.172,0.036,1.035
0.173,0.024,1.0
0.177,-0.001,0.961
0.185,-0.028,0.966
0.196,-0.034,0.972
0.22,-0.04,0.965
0.24,-0.046,0.964
0.187,-0.01,0.949
0.15,0.038,0.948
0.089,0.073,1.006
0.043,0.132,1.079
0.015,0.16,1.103
0.031,0.123,1.098
0.082,0.11,1.09
0.116,0.105,1.053
0.129,0.07,0.944
0.171,0.013,0.846
0.202,-0.02,0.863
0.26,-0.041,0.971
0.302,-0.031,1.051
0.312,-0.031,1.02
0.294,-0.026,1.004
0.252,-0.007,1.031
0.219,0.014,1.022
0.198,0.057,1.021
0.137,0.104,1.016
0.085,0.111,0.995
0.03,0.119,0.995
-0.023,0.149,1.003
-0.068,0.149,1.013
-0.042,0.134,1.03
-0.063,0.115,1.039
-0.067,0.09,1.032
-0.078,0.013,1.013
-0.123,-0.014,0.951
-0.189,0.01,0.893
-0.189,0.003,0.9
-0.053,-0.003,0.91
0.06,-0.025,0.955
0.188,-0.023,1.02
0.248,-0.017,1.045
0.244,-0.011,1.025
0.235,0.019,1.063
0.138,0.057,1.085
0.134,0.087,1.051
0.097,0.059,1.009
0.103,0.063,1.014
0.121,0.061,1.015
0.146,0.045,0.994
0.191,0.032,0.991
0.205,0.02,1.004
0.205,-0.005,1.008
0.185,-0.029,0.999
0.179,-0.038,0.973
0.216,-0.041,0.946
0.272,-0.039,0.955
0.245,-0.014,0.97
0.176,0.048,0.975
0.081,0.091,1.005
0.018,0.115,1.069
0.048,0.143,1.143
0.043,0.122,1.141
0.042,0.107,1.055
0.107,0.073,0.874
0.177,0.014,0.834
0.258,-0.028,0.9
0.295,-0.039,0.995
0.296,-0.017,1.056
0.234,-0.012,1.035
0.177,0.01,1.017
0.174,0.021,1.01
0.171,0.03,0.998
0.126,0.055,1.007
0.086,0.103,1.044
0.136,0.132,1.086
0.115,0.137,1.053
0.016,0.132,0.959
0.062,0.103,0.936
0.043,0.087,0.978
-0.039,0.107,1.063
-0.059,0.1,1.138
-0.156,0.067,1.077
-0.241,-0.035,0.941
-0.185,-0.01,0.878
-0.15,-0.054,0.903
-0.12,-0.039,0.927
-0.057,-0.06,0.914
0.106,-0.083,0.91
0.227,-0.065,0.932
0.334,-0.044,1.028
0.404,-0.019,1.091
0.357,-0.01,1.088
0.178,0.034,1.037
0.114,0.059,1.0
0.1,0.042,0.986
0.141,0.043,0.992
0.215,0.021,1.023
0.227,-0.003,1.019
0.232,-0.027,0.985
0.212,-0.05,0.95
0.229,-0.06,0.937
0.29,-0.06,0.938
0.311,-0.063,0.958
0.258,-0.029,0.972
0.163,0.039,0.952
0.086,0.065,0.969
0.077,0.087,1.043
0.064,0.141,1.124
0.069,0.145,1.132
0.055,0.104,1.096
0.106,0.077,1.043
0.199,0.071,0.945
0.193,-0.014,0.876
0.208,-0.001,0.877
0.27,-0.034,0.952
0.276,-0.047,1.024
0.259,-0.014,1.045
0.253,-0.015,1.035
0.266,-0.008,1.008
0.287,-0.016,0.98
0.245,-0.012,0.98
0.194,0.042,0.995
0.17,0.089,1.009
0.162,0.095,1.034
0.057,0.125,1.05
0.001,0.112,1.035
0.077,0.071,1.01
0.146,0.063,0.984
0.026,0.087,0.976
-0.054,0.049,1.01
-0.179,0.021,1.027
-0.27,0.019,0.992
-0.328,-0.003,0.907
-0.24,-0.006,0.849
-0.088,-0.038,0.871
0.044,-0.04,0.955
0.16,-0.032,1.048
0.223,-0.034,1.069
0.349,-0.07,1.015
0.355,-0.044,1.027
0.273,0.014,1.019
0.333,0.011,1.02
0.248,0.012,1.0
0.144,0.021,0.997
0.095,0.023,1.002
0.111,0.025,0.986
0.159,0.011,0.971
0.218,-0.016,0.969
0.249,-0.039,0.986
0.245,-0.052,0.981
0.255,-0.058,0.953
0.261,-0.064,0.942
0.207,-0.058,0.956
0.232,-0.008,0.962
0.232,0.054,0.97
0.149,0.076,0.984
0.059,0.12,1.042
0.017,0.174,1.124
-0.017,0.181,1.145
0.028,0.146,1.114
0.098,0.148,1.02
0.174,0.053,0.87
0.254,-0.038,0.827
0.341,-0.034,0.898
0.418,-0.089,1.008
0.39,-0.076,1.044
0.329,-0.042,0.996
0.304,-0.038,0.976
0.253,-0.025,0.996
0.175,0.014,1.013
0.112,0.066,1.031
0.023,0.128,1.047
0.017,0.154,1.056
0.07,0.155,1.049
0.114,0.122,1.018
0.107,0.124,0.96
-0.006,0.114,0.956
-0.112,0.094,1.016
-0.195,0.061,1.018
-0.217,0.014,0.984
-0.173,-0.021,0.974
-0.113,-0.044,0.974
-0.063,-0.049,0.965
0.021,-0.067,0.925
0.149,-0.052,0.897
0.254,-0.05,0.958
0.271,-0.044,1.083
0.255,0.026,1.133
0.179,0.052,1.06
0.058,0.066,0.971
0.061,0.058,0.967
0.14,0.045,1.049
0.204,0.042,1.066
0.261,-0.001,1.0
0.264,-0.018,0.927
0.26,-0.022,0.938
0.217,-0.031,0.995
0.211,-0.039,1.0
0.19,-0.039,0.984
0.184,-0.049,0.973
0.179,-0.06,0.956
0.204,-0.076,0.929
0.291,-0.074,0.918
0.4,-0.079,0.914
0.446,-0.074,0.915
0.324,-0.021,0.932
0.135,0.069,0.988
-0.021,0.137,1.058
-0.037,0.172,1.127
0.04,0.194,1.144
0.106,0.17,1.088
0.179,0.118,1.086
0.178,0.101,1.083
0.141,0.081,0.986
0.169,0.016,0.87
0.289,-0.019,0.85
0.396,-0.072,0.874
0.37,-0.078,0.922
0.31,-0.066,0.963
0.306,-0.022,0.998
0.308,0.002,1.034
0.236,0.022,1.04
0.132,0.071,1.042
0.103,0.116,1.038
0.156,0.125,1.034
0.277,0.111,1.019
0.233,0.114,0.976
0.115,0.1,0.965
0.026,0.094,0.988
-0.121,0.125,1.011
-0.255,0.112,1.018
-0.287,0.027,0.957
-0.247,-0.001,0.88
-0.214,-0.02,0.875
-0.115,-0.036,0.922
-0.031,-0.036,0.958
0.107,-0.017,1.0
0.161,0.006,1.017
0.225,0.019,1.017
0.28,0.016,1.057
0.3,0.036,1.103
0.311,0.057,1.102
0.239,0.069,1.039
0.196,0.055,0.986
0.177,0.05,0.976
0.161,0.059,0.999
0.214,0.05,1.01
0.232,0.014,0.989
0.278,0.001,0.981
0.28,0.007,0.987
0.235,-0.009,0.977
0.198,-0.023,0.955
0.208,-0.021,0.93
0.241,-0.035,0.926
0.234,-0.036,0.931
0.168,-0.002,0.918
0.121,0.055,0.958
0.137,0.093,1.045
0.055,0.165,1.107
0.002,0.189,1.1
0.007,0.16,1.108
0.094,0.174,1.096
0.076,0.114,0.967
0.15,0.048,0.887
0.265,0.018,0.899
0.343,-0.054,0.963
0.343,-0.035,0.99
0.227,-0.035,0.959
0.165,-0.013,0.97
0.236,0.014,1.016
0.262,0.023,1.052
0.211,0.04,1.035
0.152,0.095,1.014
0.146,0.141,1.001
0.165,0.14,1.0
0.071,0.14,0.999
-0.125,0.156,0.995
-0.18,0.153,1.023
-0.178,0.137,1.068
-0.137,0.113,1.125
-0.157,0.094,1.101
-0.232,0.008,0.97
-0.244,0.002,0.874
-0.142,-0.007,0.854
-0.024,-0.051,0.898
0.012,-0.056,0.922
0.105,-0.069,0.925
0.148,-0.048,0.959
0.231,-0.035,0.987
0.34,-0.02,1.022
0.367,0.031,1.024
0.34,0.036,1.017
0.205,0.05,0.996
0.155,0.046,0.986
0.213,0.032,1.017
0.267,0.013,1.065
0.313,0.021,1.05
0.29,-0.01,0.976
